t_sent,kind,status,latency_ms,trace_id,error
1790019522.55,create,201,847.32,Root=1-6ab187c2-447b6e255ed407083c0777bd,
1790019523.55,create,201,878.2,Root=1-6ab187c4-5fe4a9c67ef708cc7b2074b6,
1790019524.55,create,201,667.5,Root=1-6ab187c4-280628f01c90fc19051d81d6,
1790019525.55,create,201,901.67,Root=1-6ab187c5-3b531f67784e1bed5b53ca5c,
1790019526.55,create,201,1004.18,Root=1-6ab187c6-315459021b05a2ad420adb42,
1790019527.55,get,200,534.65,Root=1-6ab187c7-74d0fe9612cef9f44a37a725,
1790019528.55,create,201,838.66,Root=1-6ab187c8-544837e61ce7b475578c1670,
1790019529.55,create,201,914.35,Root=1-6ab187c9-1bfe8ff83186d84046f9a6bf,
1790019530.55,create,201,917.78,Root=1-6ab187cb-603ee43a1dc8a4371d28c0de,
1790019531.55,create,201,836.48,Root=1-6ab187cb-3a410be5573ba6b23c9576e8,
1790019532.55,get,200,477.47,Root=1-6ab187cc-52bfd2760324b5710c6941c8,
1790019533.55,create,201,856.74,Root=1-6ab187cd-26e175a02d64bd727dae44d8,
1790019534.55,get,200,498.66,Root=1-6ab187ce-35e2ba0f42e1cc3a01cff28a,
1790019535.55,create,201,940.04,Root=1-6ab187cf-780099ce4a264fa666cfc288,
1790019536.55,create,201,902.84,Root=1-6ab187d0-5f12f91b6122667b32175c7d,
1790019537.55,create,201,950.75,Root=1-6ab187d1-300cca0e05d7830e6bf27670,
1790019538.55,create,201,1003.28,Root=1-6ab187d2-49a2d3b817dc3d9c78e45d51,
1790019539.55,create,201,1052.86,Root=1-6ab187d3-1532bbee6a92d8fc065261ba,
1790019540.55,create,201,949.29,Root=1-6ab187d5-0030461d47c4cd3d705e5f05,
1790019541.55,create,201,878.72,Root=1-6ab187d5-601c65816d3f8e2c6db897c3,
1790019542.55,create,201,824.42,Root=1-6ab187d6-350b65516078d7787989ee03,
1790019543.55,create,201,920.96,Root=1-6ab187d7-418110b71d02cc8f005f5d64,
1790019544.55,create,201,849.83,Root=1-6ab187d8-4c7d48ac220f84015293f22a,
1790019545.55,create,201,1093.03,Root=1-6ab187d9-7505ada53c7f32bd3b1c6efe,
1790019546.55,create,201,892.21,Root=1-6ab187da-2fff213759108ce04ec56710,
1790019547.55,get,200,486.73,Root=1-6ab187db-258a0213739af84956e87074,
1790019548.55,create,201,832.34,Root=1-6ab187dc-37d390ae7cd66b6c12321919,
1790019549.55,create,201,614.32,Root=1-6ab187dd-32082d8f658d8ff75dacb714,
1790019550.55,create,201,842.66,Root=1-6ab187de-7483c2c6484d75b132e76e53,
1790019551.55,create,201,913.64,Root=1-6ab187df-3b0813283ff02aa72830d887,
1790019552.55,create,201,563.2,Root=1-6ab187e0-2e8059a55bff88b90b308c5b,
1790019553.55,create,201,854.4,Root=1-6ab187e1-164f75fd195dade03a6fd638,
1790019554.55,create,201,673.09,Root=1-6ab187e2-724740c762fa7a663f3eb1bf,
1790019555.55,create,201,900.73,Root=1-6ab187e3-58a337b70ed6bcdb60c1313b,
1790019556.55,create,201,927.68,Root=1-6ab187e4-583d69981a216b4a20927ae9,
1790019557.55,create,201,853.41,Root=1-6ab187e5-7b5cc3542a9db2f778e7e3d4,
1790019558.55,create,201,557.48,Root=1-6ab187e6-72585447679f161f50ab61a1,
1790019559.55,create,201,575.58,Root=1-6ab187e7-310fef7c4823f2715273fb4c,
1790019560.55,create,201,923.95,Root=1-6ab187e8-0113d9a57c171e10534f3a25,
1790019561.55,create,201,923.14,Root=1-6ab187e9-118016796f980bed221ad8f1,
1790019562.55,create,201,863.8,Root=1-6ab187ea-082fefa60ca03c9f5321e40a,
1790019563.55,create,201,887.32,Root=1-6ab187eb-4d97e8a350743f2d57ed4761,
1790019564.55,get,200,476.54,Root=1-6ab187ec-0be9d5695fd9e13d672bb363,
1790019565.55,create,201,938.95,Root=1-6ab187ed-4aa0176c530751b472880208,
1790019566.55,create,201,865.92,Root=1-6ab187ee-659e518e694c0cc46fb9e08e,
1790019567.55,create,201,829.39,Root=1-6ab187ef-1d0039f32c3bb7732e71ad61,
1790019568.55,create,201,588.91,Root=1-6ab187f0-0ffe98802b9d3a25079063d1,
1790019569.55,cancel,200,629.66,Root=1-6ab187f1-2d09c1724b66ff6c0d0bff27,
1790019570.55,create,201,956.26,Root=1-6ab187f2-30a7f3ed2c990dac5e57851a,
1790019571.55,create,201,883.43,Root=1-6ab187f3-7e9a0e28592b9bd4405bf372,
1790019572.55,cancel,200,302.8,Root=1-6ab187f4-5907bce02f9a677551a85fb8,
1790019573.55,cancel,200,610.73,Root=1-6ab187f5-031429e102ecc33e0c1e5d75,
1790019574.55,create,201,832.45,Root=1-6ab187f6-5f88caa058ac8f4601add030,
1790019575.55,create,201,869.91,Root=1-6ab187f7-06868e9a11866e250f965564,
1790019576.55,create,201,589.48,Root=1-6ab187f8-04a810d61c1de1020a7dcd00,
1790019577.55,get,200,455.14,Root=1-6ab187f9-00b984676a0ea71a1379578d,
1790019578.55,create,201,1076.55,Root=1-6ab187fa-3d74952466769b5337c4f043,
1790019579.55,create,201,868.44,Root=1-6ab187fb-029cd50910d9b69432c4d41d,
1790019580.55,get,200,455.52,Root=1-6ab187fc-32dd383202c3aa4c479d3213,
1790019581.55,create,201,608.62,Root=1-6ab187fd-2fd5fb34768292805fcec6c8,
1790019582.55,get,200,184.42,Root=1-6ab187fe-29de13846e1340050a1e3dc6,
1790019583.55,create,201,856.9,Root=1-6ab187ff-71419569375d991372ab6a14,
1790019584.55,create,201,863.98,Root=1-6ab18800-7cf5239556affd0670b80f2e,
1790019585.55,create,201,862.0,Root=1-6ab18801-69e29d3e2a5d6ef3396a24c1,
1790019586.55,create,201,878.17,Root=1-6ab18802-097e219213ff98f732eb501b,
1790019587.55,create,201,795.84,Root=1-6ab18803-11b536fb27b8a2b535b6bd28,
1790019588.55,create,201,861.35,Root=1-6ab18804-1519379f3058a1d04ef5b67a,
1790019589.55,create,201,820.12,Root=1-6ab18805-7c316f9f10c744157ba26c4f,
1790019590.55,create,201,923.67,Root=1-6ab18806-67aaf3c05c44407d79d5e98f,
1790019591.55,create,201,843.57,Root=1-6ab18807-4aad14685551fffa6b95baab,
1790019592.55,cancel,200,662.25,Root=1-6ab18808-11588cdc3b25a3cb5ca7d0a6,
1790019593.55,create,201,863.71,Root=1-6ab18809-15d576d9650b615d50779ef1,
1790019594.55,create,201,838.06,Root=1-6ab1880a-072eb99470d052c451f787e8,
1790019595.55,create,201,871.47,Root=1-6ab1880b-756567551814ad8a4602de76,
1790019596.55,create,201,878.72,Root=1-6ab1880c-278e90c2276edec64519c034,
1790019597.55,cancel,200,686.32,Root=1-6ab1880e-2a89c0f565e905c34877c225,
1790019598.55,create,201,909.03,Root=1-6ab1880f-738c62b26a09ae5d195c857b,
1790019599.55,create,201,883.13,Root=1-6ab18810-56f003b062a2518944492895,
1790019600.55,create,201,602.01,Root=1-6ab18810-53b9bc085c954a49349b902c,
1790019601.55,create,201,985.62,Root=1-6ab18812-67cf7dfd47ae7dd76f732e18,
1790019602.55,create,201,908.56,Root=1-6ab18813-35f124a10041e33c67b6b3b0,
1790019603.55,create,201,654.81,Root=1-6ab18813-1ee116c05f15d19f3c6e6b7f,
1790019604.55,create,201,929.56,Root=1-6ab18815-37d277994654acb66b25a9b7,
1790019605.55,create,201,887.17,Root=1-6ab18816-5f07cf691e308be84a649fec,
1790019606.55,create,201,906.72,Root=1-6ab18816-685a98a6575995e110754fff,
1790019607.55,create,201,928.2,Root=1-6ab18818-50077c81565b4edd643eccf1,
1790019608.55,create,201,851.64,Root=1-6ab18818-048a89181ff2722631a80f04,
1790019609.55,get,200,487.34,Root=1-6ab18819-6260c60463f8d90b6910ffae,
1790019610.55,create,201,905.83,Root=1-6ab1881b-22255dea02a2e4b111e14a3e,
1790019611.55,create,201,899.49,Root=1-6ab1881b-2d18a75653ee4ea9193b1a74,
1790019612.55,create,201,940.2,Root=1-6ab1881d-3856fc12593c60612a02ea65,
1790019613.55,create,201,964.75,Root=1-6ab1881e-5060bc6d7f5f460d721b1489,
1790019614.55,create,201,885.84,Root=1-6ab1881e-543c6eb07d1d07de3e132b6c,
1790019615.55,create,201,891.77,Root=1-6ab18820-3ebada444e0355e419a8315d,
1790019616.55,create,201,627.05,Root=1-6ab18820-327a1acb797cea0c4bac7979,
1790019617.55,create,201,945.66,Root=1-6ab18822-0bb48fd637dd03280134f0d5,
1790019618.55,create,201,988.54,Root=1-6ab18822-1063b2504bf96dde12bfa2dd,
1790019619.55,create,201,687.46,Root=1-6ab18823-726d2ad50723d31536cec30b,
1790019620.55,create,201,925.78,Root=1-6ab18825-6edf6bd460991e0b211ab972,
1790019621.55,create,201,583.58,Root=1-6ab18825-61f6784e1931c7de52585c81,
1790019622.55,get,200,572.16,Root=1-6ab18827-75fe4aee4730eeca60d0539a,
1790019623.55,create,201,900.24,Root=1-6ab18827-6b9257cc11bc585d5118af38,
1790019624.55,create,201,859.27,Root=1-6ab18829-34a245f566a59c2c2af7f61a,
1790019625.55,get,200,535.3,Root=1-6ab1882a-2243a9ac3bf47b8b263cd862,
1790019626.55,create,201,974.47,Root=1-6ab1882a-51d43d3d0db052872d12bee1,
1790019627.55,get,200,575.49,Root=1-6ab1882c-5ac9f9fd101ce6b42e5d3ec2,
1790019628.55,create,201,616.87,Root=1-6ab1882c-78a297f375cc9bc112aead10,
1790019629.55,get,200,527.14,Root=1-6ab1882e-36b7844902215ce62fb5c091,
1790019630.55,create,201,1107.87,Root=1-6ab1882e-2cb5a0033d1e593364a1c3bb,
1790019631.55,create,201,892.78,Root=1-6ab1882f-077d1d803b07f88a55ac595b,
1790019632.55,get,200,582.85,Root=1-6ab18831-58442a0a4fd666142c561177,
1790019633.55,get,200,524.98,Root=1-6ab18832-5eca28bf1a8f38395e4d650e,
1790019634.55,create,201,870.19,Root=1-6ab18833-1d78958626b303092a2c9af2,
1790019635.55,cancel,200,368.92,Root=1-6ab18833-23b85c1b4159071341f78df5,
1790019636.55,create,201,904.36,Root=1-6ab18835-699f50b33d1225cb5931c9e4,
1790019637.55,create,201,986.6,Root=1-6ab18836-04de853318ab60a61c4a5fe3,
1790019638.55,create,201,884.83,Root=1-6ab18836-08ed4a9645c479a2562901cb,
1790019639.55,create,201,863.6,Root=1-6ab18838-43a98e2e2daeca0a6adfd132,
1790019640.55,create,201,850.11,Root=1-6ab18838-6e3737c74cad888874c958f9,
1790019641.55,create,201,896.34,Root=1-6ab18839-60ad874e106231eb083372a5,
1790019642.55,create,201,871.66,Root=1-6ab1883b-0e672ae74cc97347063a3006,
1790019643.55,cancel,200,324.17,Root=1-6ab1883b-0bc90c572de72b9b01654c08,
1790019644.55,create,201,885.54,Root=1-6ab1883d-401252266a07695874a2e712,
1790019645.55,create,201,711.79,Root=1-6ab1883d-1da843374da72ac202912a27,
1790019646.55,create,201,938.78,Root=1-6ab1883f-24cb998f77f4e1ec25873c61,
1790019647.55,get,200,223.09,Root=1-6ab1883f-702423fc31d584ed16392378,
1790019648.55,create,201,986.29,Root=1-6ab18840-1a641c623b9b0bc65fc97af6,
1790019649.55,create,201,922.7,Root=1-6ab18841-55a6c8175caf785a6e7bc04c,
1790019650.55,create,201,879.0,Root=1-6ab18843-4131fb30383001b152f9542f,
1790019651.55,create,201,955.57,Root=1-6ab18844-675a982a2d1da7b6367a0a84,
1790019652.55,create,201,862.93,Root=1-6ab18844-48053350319b6705368cc8ed,
1790019653.55,create,201,1001.35,Root=1-6ab18846-768166d52478f52b708ac5be,
1790019654.55,create,201,928.99,Root=1-6ab18846-74fe7a2872750abe5b90a872,
1790019655.55,get,200,520.18,Root=1-6ab18848-21d88e1c613fddcc635e09b7,
1790019656.55,create,201,898.82,Root=1-6ab18849-4467ce9137069fa17b9a330a,
1790019657.55,get,200,498.65,Root=1-6ab1884a-582c10d121a16e2227e39fce,
1790019658.55,get,200,505.01,Root=1-6ab1884a-3258cb6e270b8bdb056b6590,
1790019659.55,create,201,641.66,Root=1-6ab1884b-2909ee85270d64b1398db13b,
1790019660.55,create,201,602.27,Root=1-6ab1884c-116963f6125548346bed5279,
1790019661.55,create,201,892.34,Root=1-6ab1884d-53f44ef83286215d0404500e,
1790019662.55,create,201,876.02,Root=1-6ab1884f-2777579c37de062d0b6f3279,
1790019663.55,create,201,935.98,Root=1-6ab18850-4da8469c38359a1b4986ce6e,
1790019664.55,get,200,497.8,Root=1-6ab18851-2532e3c0375ba4f142941d8a,
1790019665.55,cancel,200,624.18,Root=1-6ab18851-1a27d0810d31aa56708af5f6,
1790019666.55,create,201,910.65,Root=1-6ab18852-124973a551f840276ee5e573,
1790019667.55,create,201,937.31,Root=1-6ab18853-3f3033ac3988683272f0efc8,
1790019668.55,get,200,542.86,Root=1-6ab18854-0fe32f135e8644486287fd83,
1790019669.55,get,200,508.78,Root=1-6ab18855-5958579c1187ff0c171ced95,
1790019670.55,create,201,1061.07,Root=1-6ab18857-3252a7ad4ee53f3b3f5189d8,
1790019671.55,create,201,878.56,Root=1-6ab18858-70456cf468402a31638bc853,
1790019672.55,create,201,951.59,Root=1-6ab18858-6f6cfcf74ffc84351b8da0ec,
1790019673.55,create,201,877.46,Root=1-6ab18859-769b9cdf4779f3db2a846b6c,
1790019674.55,create,201,557.99,Root=1-6ab1885a-474fea82517ae6593fe32fd2,
1790019675.55,create,201,827.2,Root=1-6ab1885b-711ab10e034ba8464957a6dc,
1790019676.55,get,200,477.58,Root=1-6ab1885c-449abf632ecaf8762bde14ac,
1790019677.55,create,201,861.99,Root=1-6ab1885d-0b4b5c8519fc9a8c4eb5690a,
1790019678.55,create,201,884.95,Root=1-6ab1885e-7939886e2cc2822033b44b9c,
1790019679.55,create,201,890.89,Root=1-6ab1885f-5f96102c14853339427a6cbb,
1790019680.55,create,201,841.9,Root=1-6ab18860-69dc76334d45430359535c4e,
1790019681.55,create,201,858.22,Root=1-6ab18861-24c07ca03f8efcd6086a987e,
1790019682.55,create,201,859.58,Root=1-6ab18862-60b0a9983f84919276ff9e74,
1790019683.55,create,201,827.69,Root=1-6ab18863-2bcd2006519ab51527afb772,
1790019684.55,create,201,848.05,Root=1-6ab18864-409c9ab870ea4c8940e4681a,
1790019685.55,create,201,854.3,Root=1-6ab18865-0fafd13a1164e91912b92173,
1790019686.55,create,201,806.05,Root=1-6ab18866-29df63d4713d9fea1c475dc3,
1790019687.55,create,201,917.65,Root=1-6ab18867-62d6b582280144e52af7110d,
1790019688.55,create,201,616.63,Root=1-6ab18868-35dfdc94733f414c4b718e50,
1790019689.55,create,201,980.19,Root=1-6ab18869-2872d9c1570e4e5724718c2e,
1790019690.55,create,201,992.39,Root=1-6ab1886b-495dbb5b58e130b028aae59d,
1790019691.55,create,201,821.84,Root=1-6ab1886b-5436ece94201d83d2bf693de,
1790019692.55,create,201,922.97,Root=1-6ab1886c-2ef6fb875683aadb171d6223,
1790019693.55,create,201,947.83,Root=1-6ab1886d-36be054f2472ef4222d0b3dc,
1790019694.55,create,201,825.66,Root=1-6ab1886e-5d6d02f775fc460a4f83b3a9,
1790019695.55,create,201,861.15,Root=1-6ab1886f-795be2e166ba9c31788b1910,
1790019696.55,get,200,499.62,Root=1-6ab18870-77e4362535aaa95a62cbc1cc,
1790019697.55,create,201,831.81,Root=1-6ab18871-6775bca54bbdb71837e3e376,
1790019698.55,cancel,200,342.67,Root=1-6ab18872-170798fc74546be94cb6a945,
1790019699.55,create,201,878.43,Root=1-6ab18873-0423e75a248f9d7645dfcb99,
1790019700.55,create,201,619.19,Root=1-6ab18874-2e3cdb5f20d0161a1a2ae2ec,
1790019701.55,create,201,823.16,Root=1-6ab18875-47dc514e0bf7ea9e15fb7ab3,
1790019702.55,get,200,465.13,Root=1-6ab18876-25a75f057af7390815c3af97,
1790019703.55,create,201,884.63,Root=1-6ab18877-5252efb13f7c7253455b045a,
1790019704.55,create,201,868.95,Root=1-6ab18878-624c4d423234a22144d17152,
1790019705.55,create,201,584.14,Root=1-6ab18879-7132edcf47cc0970781506bb,
1790019706.55,create,201,548.74,Root=1-6ab1887a-58a2a4e07864a2f765ced69c,
1790019707.55,cancel,200,601.63,Root=1-6ab1887b-3762f5412c6055b114990906,
1790019708.55,create,201,649.47,Root=1-6ab1887c-782d4054603e70876d9204cf,
1790019709.55,create,201,803.49,Root=1-6ab1887d-55db70a059bc2e217aca698e,
1790019710.55,create,201,939.49,Root=1-6ab1887e-177269d628fa420212338157,
1790019711.55,create,201,861.72,Root=1-6ab1887f-4b0cbf1e131cedeb49eacc95,
1790019712.55,create,201,859.66,Root=1-6ab18880-5dd19ab44d898aae1e136bc0,
1790019713.55,create,201,822.56,Root=1-6ab18881-78b41f3d4bc64e6163b990bb,
1790019714.55,get,200,463.8,Root=1-6ab18882-59494ac2778279212f02c307,
1790019715.55,create,201,961.91,Root=1-6ab18883-77cad7b411e25c26049766cb,
1790019716.55,create,201,880.68,Root=1-6ab18884-0506eaa0328d1534631071b0,
1790019717.55,create,201,598.54,Root=1-6ab18885-16ea63e5426882155aba81db,
1790019718.55,get,200,201.18,Root=1-6ab18886-44d23fa14a3d58123c6a5ca9,
1790019719.55,create,201,950.1,Root=1-6ab18887-338b0b165e87be375fb9df07,
1790019720.55,create,201,664.68,Root=1-6ab18888-34b5e08254f8624350307863,
1790019721.55,create,201,901.36,Root=1-6ab18889-75ff1b7e71519b1877e81f9e,
1790019722.55,create,201,1096.6,Root=1-6ab1888a-72366fdc0a1253167ee5ac27,
1790019723.55,create,201,849.18,Root=1-6ab1888b-2bb52f0912782a2873745541,
1790019724.55,create,201,597.55,Root=1-6ab1888c-3600f1fc1aabbdeb07c549f6,
1790019725.55,create,201,993.0,Root=1-6ab1888d-6f56e37e329b26993f5469aa,
1790019726.55,create,201,842.26,Root=1-6ab1888e-67433e362f2d1a88304beb19,
1790019727.55,create,201,825.04,Root=1-6ab1888f-352f8da85dbf7f1945c914f5,
1790019728.55,create,201,962.29,Root=1-6ab18890-2170a37c6c37503b75e6130b,
1790019729.55,create,201,885.17,Root=1-6ab18891-42168df009dae47a6299e4af,
1790019730.55,create,201,601.52,Root=1-6ab18892-448f492670daea2f5c9b5238,
1790019731.55,get,200,529.89,Root=1-6ab18893-73bb21a81fe01af457d9233a,
1790019732.55,create,201,946.29,Root=1-6ab18894-1e076fac1f0d766c48814f28,
1790019733.55,create,201,591.57,Root=1-6ab18895-2d4423de1481f6582a4630fd,
1790019734.55,create,201,847.65,Root=1-6ab18896-30e681a25bc3095271d2eeed,
1790019735.55,create,201,835.09,Root=1-6ab18897-0bbbe108635f46111db51f40,
1790019736.55,create,201,892.65,Root=1-6ab18898-3a30f8a03769087762661d39,
1790019737.55,get,200,568.14,Root=1-6ab18899-0339a82a7e421f8f7dd26a3a,
1790019738.55,create,201,833.24,Root=1-6ab1889a-7481f45c19eb4c5a36b762ce,
1790019739.55,create,201,573.61,Root=1-6ab1889b-60cbf2de568904be27f0ddfb,
1790019740.55,create,201,943.14,Root=1-6ab1889c-0058ed003ef06f845b3ad2e6,
1790019741.55,create,201,967.12,Root=1-6ab1889d-6632fb0f4dd3066542d2e872,
1790019742.55,get,200,477.78,Root=1-6ab1889e-688650c250da86c5032e6028,
1790019743.55,create,201,885.29,Root=1-6ab1889f-534da7515fabb4fe03f99f39,
1790019744.55,create,201,826.73,Root=1-6ab188a0-6a559eb365eeb05923449aff,
1790019745.55,create,201,959.7,Root=1-6ab188a2-385bdea44b82f81b7ede040b,
1790019746.55,create,201,899.36,Root=1-6ab188a2-5f7d0fed6d8062027258d7f9,
1790019747.55,create,201,848.0,Root=1-6ab188a3-334dfd0a3261204418828508,
