t_sent,kind,status,latency_ms,trace_id,error
1790020001.051,create,201,958.66,Root=1-6ab189a1-4dff15231837632f3641f648,
1790020002.051,get,200,463.78,Root=1-6ab189a2-54e111cd4a1440824aaa8066,
1790020003.051,create,201,897.96,Root=1-6ab189a3-4bc2427d4d2ac6d42c71e1ca,
1790020004.051,create,201,859.56,Root=1-6ab189a4-0da097272135ed22524ee1df,
1790020005.051,create,201,820.82,Root=1-6ab189a5-61c9967a37471bea055fc0e2,
1790020006.051,create,201,859.15,Root=1-6ab189a6-6f839d50327756de0dc7101b,
1790020007.051,create,201,886.49,Root=1-6ab189a7-48b2fe6e679b50ce386950f6,
1790020008.051,create,201,924.21,Root=1-6ab189a8-63033c3445f6cd8407db2165,
1790020009.051,create,201,841.95,Root=1-6ab189a9-3bc86a3d286383c74d01eae8,
1790020010.051,create,201,661.09,Root=1-6ab189aa-4a3330601bf086112638c5db,
1790020011.051,create,201,949.43,Root=1-6ab189ab-6bdb7a1a507a28fd03b5b953,
1790020012.051,create,201,909.77,Root=1-6ab189ac-26f14570511c22f6698d8537,
1790020013.051,create,201,842.7,Root=1-6ab189ad-360578fe52153b3f68403060,
1790020014.051,create,201,854.41,Root=1-6ab189ae-0edd183521620c82560e8cc0,
1790020015.051,get,200,462.77,Root=1-6ab189af-5a282f391f319de929c49f27,
1790020016.051,create,201,863.95,Root=1-6ab189b0-06dac9932a083aac3cb3eb43,
1790020017.051,create,201,583.81,Root=1-6ab189b1-4f99aeef57ba88e74bdc5ae2,
1790020018.051,get,200,520.61,Root=1-6ab189b2-4994403e726f384a5e011ff6,
1790020019.051,create,201,649.34,Root=1-6ab189b3-524f9790435d484635a5eae6,
1790020020.051,get,200,496.81,Root=1-6ab189b4-0f1e58463fdb5d4b5a7954a4,
1790020021.051,create,201,891.37,Root=1-6ab189b5-3f8678486a2725eb6d6210bf,
1790020022.051,get,200,512.1,Root=1-6ab189b6-14b677d0027423cb3b3a01eb,
1790020023.051,create,201,663.66,Root=1-6ab189b7-1d83c7524574ceeb7f84b26b,
1790020024.051,create,201,995.59,Root=1-6ab189b8-4a185eee3d975deb71031fe2,
1790020025.051,get,200,510.78,Root=1-6ab189b9-1ecc19a739a14dbe465294e1,
1790020026.051,get,200,445.18,Root=1-6ab189ba-7cfe1da34f2efe4d360daf08,
1790020027.051,create,201,964.51,Root=1-6ab189bb-6a6d7d281799b5ca2306dd70,
1790020028.051,cancel,200,572.71,Root=1-6ab189bc-6f1a4674173213c35b45262c,
1790020029.051,create,201,819.93,Root=1-6ab189bd-4df374e03e7892b839c43422,
1790020030.051,create,201,809.05,Root=1-6ab189be-46191d5a6f36ae663cd3baa5,
1790020031.051,create,201,809.54,Root=1-6ab189bf-3bd27f504c7358b342179266,
1790020032.051,create,201,557.19,Root=1-6ab189c0-5ae226497a6a3fe81829e60b,
1790020033.051,create,201,1009.41,Root=1-6ab189c1-48704aaa7dad02462c01ca08,
1790020034.051,create,201,839.39,Root=1-6ab189c2-391808971fbd61ef564af807,
1790020035.051,create,201,958.72,Root=1-6ab189c3-76e385db023b0aff5236721d,
1790020036.051,cancel,200,666.17,Root=1-6ab189c4-27bb75d45d75836e4eefd3d7,
1790020037.051,create,201,898.47,Root=1-6ab189c5-7d8f710b1d02dada5cd50303,
1790020038.051,create,201,919.54,Root=1-6ab189c6-5498328531426ccc2ed5f14c,
1790020039.051,create,201,821.09,Root=1-6ab189c7-3eea41812f3c4d131570e6d0,
1790020040.051,get,200,451.66,Root=1-6ab189c8-33d67dfe35218f7d18ce33e9,
1790020041.051,create,201,691.9,Root=1-6ab189c9-1fbe99286499d650169a93e9,
1790020042.051,create,201,912.65,Root=1-6ab189ca-044321eb42738d41458a65e2,
1790020043.051,create,201,1001.46,Root=1-6ab189cb-64c63c16590732ab6d02b1fe,
1790020044.051,create,201,851.62,Root=1-6ab189cc-1f8b36eb2e3a1be449b155cc,
1790020045.051,create,201,888.36,Root=1-6ab189cd-520dd41e68d0cdfd23da1644,
1790020046.051,create,201,609.42,Root=1-6ab189ce-0a9d214139d58620247ee68b,
1790020047.051,create,201,602.08,Root=1-6ab189cf-3c3362c4165cbe8419c4ee0c,
1790020048.051,get,200,186.53,Root=1-6ab189d0-7c09c310588c48f6121b3049,
1790020049.051,create,201,864.63,Root=1-6ab189d1-6875ca4e366d7ed1341d51c8,
1790020050.051,get,200,497.29,Root=1-6ab189d2-0e9b2116157f31616044f4c9,
1790020051.051,get,200,442.2,Root=1-6ab189d3-6109ea8a2c0b621d54820cea,
1790020052.051,create,201,871.48,Root=1-6ab189d4-3d2ba1652fe1331104837d91,
1790020053.051,create,201,871.95,Root=1-6ab189d5-2249708a594a6189325f8862,
1790020054.051,create,201,597.01,Root=1-6ab189d6-53c1c52065b7c518236cf45a,
1790020055.051,create,201,920.16,Root=1-6ab189d7-573dd72125b7d3c25400cbff,
1790020056.051,create,201,800.4,Root=1-6ab189d8-3a2ff7f91335fa015c88be3e,
1790020057.051,get,200,562.15,Root=1-6ab189d9-4bff866454df04a309cdf964,
1790020058.051,cancel,200,385.38,Root=1-6ab189da-4f6472b24c77afd31aab2604,
1790020059.051,create,201,606.51,Root=1-6ab189db-6c6880f92c52edc0118412e1,
1790020060.051,create,201,861.14,Root=1-6ab189dc-001b5cc14dfad4ec1e4b7100,
1790020061.051,get,200,453.94,Root=1-6ab189dd-1bc9c8ad29362dd54ddcbdec,
1790020062.051,get,200,468.24,Root=1-6ab189de-08ea5e312d4136b95ea9e720,
1790020063.051,create,201,905.98,Root=1-6ab189df-03a84b312cd83645424d9d2c,
1790020064.051,create,201,902.05,Root=1-6ab189e0-2edd76d36807a257698679e3,
1790020065.051,create,201,656.51,Root=1-6ab189e1-59c1b7233bea264b0de00aa6,
1790020066.051,create,201,913.76,Root=1-6ab189e2-14c18a904185b12606ca8128,
1790020067.051,create,201,858.81,Root=1-6ab189e3-12c3893d1d7b549c50e39e86,
1790020068.051,create,201,620.74,Root=1-6ab189e4-3dea14e762afa0323d13bd3f,
1790020069.051,get,200,546.62,Root=1-6ab189e5-5d415ccb28ef6dae5dbced55,
1790020070.051,create,201,870.19,Root=1-6ab189e6-7e3435e86ad3fcb50f41e312,
1790020071.051,create,201,1003.61,Root=1-6ab189e7-332a675b1a67b368507ad700,
1790020072.051,create,201,920.92,Root=1-6ab189e8-3611919442176d3b1b141754,
1790020073.051,create,201,941.58,Root=1-6ab189e9-55bba18e3b08660768daed35,
1790020074.051,create,201,859.56,Root=1-6ab189ea-6723d5491ff88b07645284f7,
1790020075.051,create,201,611.1,Root=1-6ab189eb-34b530e321ca4cc9521d92f4,
1790020076.051,create,201,1006.94,Root=1-6ab189ec-5ee23f4a68f46de505d1eb0d,
1790020077.051,create,201,638.55,Root=1-6ab189ed-30225bc362bd93f37fac51ab,
1790020078.051,create,201,610.15,Root=1-6ab189ee-7ee6c8757bbf5da41ef0ddbc,
1790020079.051,create,201,1011.6,Root=1-6ab189ef-59ffbb6b70ac9957317805f4,
1790020080.051,create,201,903.47,Root=1-6ab189f0-45e7af1e0b2f9cb41e90b9f5,
1790020081.051,create,201,936.36,Root=1-6ab189f1-11221a4c1cf6b94554b2e6b6,
1790020082.051,create,201,952.7,Root=1-6ab189f2-7f6bfb480973b0c873da1425,
1790020083.051,create,201,1092.33,Root=1-6ab189f3-7fd1c65862ed2d417c187337,
1790020084.051,create,201,902.03,Root=1-6ab189f4-0050ea7a273b0cd57c6ea736,
1790020085.051,create,201,927.11,Root=1-6ab189f5-2ce95c62019c299223a315f6,
1790020086.051,create,201,949.75,Root=1-6ab189f6-3a5ce44657defa7114d6168c,
1790020087.051,create,201,662.85,Root=1-6ab189f7-384b61f43f035c9e2fdea25a,
1790020088.051,create,201,898.28,Root=1-6ab189f8-507eb2e3294c07da3e98ab9d,
1790020089.051,get,200,219.41,Root=1-6ab189f9-63d640455afe24ee672bc119,
1790020090.051,create,201,942.23,Root=1-6ab189fa-7114e86a3cd07dbf64cf04c5,
1790020091.051,cancel,200,590.98,Root=1-6ab189fb-6d8294d228d5ba7613a420eb,
1790020092.051,create,201,873.43,Root=1-6ab189fc-62e35cae6a365a9910137a77,
1790020093.051,create,201,919.38,Root=1-6ab189fd-48da6b8408a97c8b3bf28e9f,
1790020094.051,create,201,942.49,Root=1-6ab189fe-57c500a81736bd0a283886f2,
1790020095.051,get,200,503.26,Root=1-6ab189ff-3fef430c4607c7cd5920a08a,
1790020096.051,create,201,984.31,Root=1-6ab18a00-25ef460555c3ec744d142887,
1790020097.051,create,201,585.45,Root=1-6ab18a01-63e8673e3cf632663d5d0c5c,
1790020098.051,create,201,870.05,Root=1-6ab18a02-748af9974f18e7bb7cac8444,
1790020099.051,create,201,900.16,Root=1-6ab18a03-49f699be7d8fd86471e425d8,
1790020100.051,cancel,200,361.63,Root=1-6ab18a04-3ee14c0833f8f04a7ddfbaa5,
1790020101.051,create,201,898.23,Root=1-6ab18a05-101a159150a9649b524e09cd,
1790020102.051,create,201,926.85,Root=1-6ab18a06-5786935d098a9fa564f5b256,
1790020103.051,create,201,953.13,Root=1-6ab18a07-14e66c183945da051bed4bca,
1790020104.051,create,201,889.72,Root=1-6ab18a08-022d855b0516428c41870e6c,
1790020105.051,create,201,883.04,Root=1-6ab18a09-0e1a2dab2cefa7836a75f640,
1790020106.051,create,201,857.82,Root=1-6ab18a0a-5cdef1f725b15e5810ebfbe8,
1790020107.051,get,200,231.94,Root=1-6ab18a0b-71d4aa44285288f7648f2d7b,
1790020108.051,create,201,889.9,Root=1-6ab18a0c-61df1d4024e90f79643ab94a,
1790020109.051,create,201,889.13,Root=1-6ab18a0d-3a7ec7c1122e82605a458a1c,
1790020110.051,create,201,888.48,Root=1-6ab18a0e-3aebd22c436641b51fe649bd,
1790020111.051,get,200,626.38,Root=1-6ab18a0f-6a3fff077c74746211445e33,
1790020112.051,create,201,966.31,Root=1-6ab18a10-2c7cea8b3e55ae3f67125620,
1790020113.051,create,201,883.37,Root=1-6ab18a11-761fcad73a38a0c860f3c4a7,
1790020114.051,create,201,879.28,Root=1-6ab18a12-1ed37d8b02dd19da4e8be85f,
1790020115.051,create,201,927.85,Root=1-6ab18a13-5c77b10c5ff7458219b311be,
1790020116.051,create,201,950.3,Root=1-6ab18a14-08df2d046cafbeab3edb743b,
1790020117.051,create,201,877.98,Root=1-6ab18a15-076522f5698742ca15f86f8b,
1790020118.051,create,201,843.22,Root=1-6ab18a16-73a20106328f4c337c6c5ba6,
1790020119.051,create,201,881.91,Root=1-6ab18a17-25c2210526fd5d291b1f655c,
1790020120.051,create,201,589.63,Root=1-6ab18a18-5b266dc97365e3496acdb01c,
1790020121.051,create,201,614.12,Root=1-6ab18a19-735ad9c62ceb82467ed8130b,
1790020122.051,create,201,996.33,Root=1-6ab18a1a-4c8a0cf73a558e7e67d714f6,
1790020123.051,create,201,861.63,Root=1-6ab18a1b-324fc7e006a5997d1e3de324,
1790020124.051,get,200,534.01,Root=1-6ab18a1c-4c5160332963df8e34cec511,
1790020125.051,create,201,892.87,Root=1-6ab18a1d-7242838066269914169c9901,
1790020126.051,create,201,828.39,Root=1-6ab18a1e-201827fb5654a2015abbd16b,
1790020127.051,create,201,912.64,Root=1-6ab18a1f-5f4609a02aa62e4525e9b65f,
1790020128.051,create,201,937.27,Root=1-6ab18a20-6f8cf9f637fdb2a638d62722,
1790020129.051,create,201,868.02,Root=1-6ab18a21-1898e2a06b72a6085e5ec7bf,
1790020130.051,get,200,530.24,Root=1-6ab18a22-3cf990145c65529b339fdad6,
1790020131.051,create,201,690.96,Root=1-6ab18a23-067d913e17ba0edb560fff09,
1790020132.051,create,201,927.25,Root=1-6ab18a24-5fb459695de8efd30620aa82,
1790020133.051,create,201,954.85,Root=1-6ab18a25-498f37c85f3dfc7d474d068e,
1790020134.051,create,201,770.8,Root=1-6ab18a26-1b75c7251fa7ffde17643137,
1790020135.051,get,200,229.95,Root=1-6ab18a27-2bbf2e44679349f76647c5bc,
1790020136.051,create,201,922.49,Root=1-6ab18a28-4d530905506601f106c12422,
1790020137.051,create,201,840.05,Root=1-6ab18a29-30c8daf675cd62ae3e6ff337,
1790020138.051,create,201,573.37,Root=1-6ab18a2a-6585053576aefee31244c3ad,
1790020139.051,create,201,997.72,Root=1-6ab18a2b-2e37d19c69c8a74e11815e6f,
1790020140.051,create,201,868.91,Root=1-6ab18a2c-1cffcef424906b66764201f2,
